Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

12:49:44 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:48 PM   111   3336065    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:48 PM   111   3336067    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:48 PM   111   3336073    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:48 PM   111   3336087    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:48 PM   111   3336090    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:49:48 PM  1000   3336271    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:48 PM  1000   3336272    0.00    0.00    0.00    0.00    0.00     3  sh

12:49:48 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:49 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:49:49 PM   111   3335662    7.00    6.00    0.00    0.00   13.00     0  netdata
12:49:49 PM   111   3336042    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:49 PM   111   3336062    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:49 PM   111   3336063    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:49 PM   111   3336064    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:49 PM   111   3336065    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:49 PM   111   3336067    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:49 PM   111   3336073    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:49 PM   111   3336087    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:49 PM   111   3336090    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:49:49 PM  1000   3336271    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:49 PM  1000   3336272    0.00    0.00    0.00    0.00    0.00     3  sh

12:49:49 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:50 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:49:50 PM   111   3335662    5.00    3.00    0.00    0.00    8.00     0  netdata
12:49:50 PM   111   3336042    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:50 PM   111   3336062    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:50 PM   111   3336063    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:50 PM   111   3336064    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:50 PM   111   3336065    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:50 PM   111   3336067    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:50 PM   111   3336073    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
12:49:50 PM   111   3336087    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:50 PM   111   3336090    1.00    1.00    0.00    0.00    2.00     0  apps.plugin
12:49:50 PM  1000   3336271    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:50 PM  1000   3336272    0.00    0.00    0.00    0.00    0.00     3  sh

12:49:50 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:51 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:49:51 PM   111   3335662    0.00    0.00    0.00    0.00    0.00     0  netdata
12:49:51 PM   111   3336042    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:51 PM   111   3336062    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:51 PM   111   3336063    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:51 PM   111   3336064    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:51 PM   111   3336065    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:51 PM   111   3336067    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:51 PM   111   3336073    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:51 PM   111   3336087    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:51 PM   111   3336090    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:49:51 PM  1000   3336271    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:51 PM  1000   3336272    0.00    0.00    0.00    0.00    0.00     3  sh

12:49:51 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:52 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:49:52 PM   111   3335662    1.00    0.00    0.00    0.00    1.00     0  netdata
12:49:52 PM   111   3336042    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:52 PM   111   3336062    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:52 PM   111   3336063    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:52 PM   111   3336064    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:52 PM   111   3336065    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:52 PM   111   3336067    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:52 PM   111   3336073    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:52 PM   111   3336087    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:52 PM   111   3336090    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:49:52 PM  1000   3336271    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:52 PM  1000   3336272    0.00    0.00    0.00    0.00    0.00     3  sh

12:49:52 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:53 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:49:53 PM   111   3335662    0.00    0.00    0.00    0.00    0.00     0  netdata
12:49:53 PM   111   3336042    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:53 PM   111   3336062    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:53 PM   111   3336063    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:53 PM   111   3336064    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:53 PM   111   3336065    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:53 PM   111   3336067    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:53 PM   111   3336073    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:53 PM   111   3336087    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:53 PM   111   3336090    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:49:53 PM  1000   3336271    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:53 PM  1000   3336272    0.00    0.00    0.00    0.00    0.00     3  sh

12:49:53 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:54 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:49:54 PM   111   3335662    1.00    0.00    0.00    0.00    1.00     0  netdata
12:49:54 PM   111   3336042    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:54 PM   111   3336062    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:54 PM   111   3336063    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:54 PM   111   3336064    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:54 PM   111   3336065    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:54 PM   111   3336067    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:54 PM   111   3336073    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:54 PM   111   3336087    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:54 PM   111   3336090    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:49:54 PM  1000   3336271    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:54 PM  1000   3336272    0.00    0.00    0.00    0.00    0.00     3  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
Average:      111   3335662    2.50    3.50    0.00    0.00    6.00     -  netdata
Average:      111   3336042    0.10    0.10    0.00    0.00    0.20     -  bash
Average:      111   3336062    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111   3336063    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111   3336064    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111   3336065    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111   3336067    0.00    0.00    0.00    0.00    0.00     -  debugfs.plugin
Average:      111   3336073    0.10    0.00    0.00    0.00    0.10     -  go.d.plugin
Average:      111   3336087    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111   3336090    0.20    0.70    0.00    0.00    0.90     -  apps.plugin
Average:     1000   3336271    0.70    0.00    0.00    0.00    0.70     -  ssh
Average:     1000   3336272    0.00    0.00    0.00    0.00    0.00     -  sh
