Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

12:49:22 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:24 PM   111   3335196    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:49:24 PM  1000   3335386    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:24 PM  1000   3335387    0.00    0.00    0.00    0.00    0.00     4  sh

12:49:24 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:25 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
12:49:25 PM   111   3334777    1.00    5.00    0.00    0.00    6.00     0  netdata
12:49:25 PM   111   3335154    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:25 PM   111   3335176    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:25 PM   111   3335181    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:25 PM   111   3335183    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:25 PM   111   3335185    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:25 PM   111   3335189    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:25 PM   111   3335192    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:25 PM   111   3335193    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:25 PM   111   3335196    1.00    1.00    0.00    0.00    2.00     0  apps.plugin
12:49:25 PM  1000   3335386    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:25 PM  1000   3335387    0.00    0.00    0.00    0.00    0.00     4  sh

12:49:25 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:26 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
12:49:26 PM   111   3334777    4.00    6.00    0.00    0.00   10.00     0  netdata
12:49:26 PM   111   3335154    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:26 PM   111   3335176    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:26 PM   111   3335181    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:26 PM   111   3335183    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:26 PM   111   3335185    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:26 PM   111   3335189    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:26 PM   111   3335192    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:26 PM   111   3335193    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:26 PM   111   3335196    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:49:26 PM  1000   3335386    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:26 PM  1000   3335387    0.00    0.00    0.00    0.00    0.00     4  sh

12:49:26 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:27 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
12:49:27 PM   111   3334777    6.00    7.00    0.00    0.00   13.00     0  netdata
12:49:27 PM   111   3335154    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:27 PM   111   3335176    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:27 PM   111   3335181    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:27 PM   111   3335183    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:27 PM   111   3335185    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:27 PM   111   3335189    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:27 PM   111   3335192    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:27 PM   111   3335193    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:27 PM   111   3335196    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:49:27 PM  1000   3335386    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:27 PM  1000   3335387    0.00    0.00    0.00    0.00    0.00     4  sh

12:49:27 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:28 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
12:49:28 PM   111   3334777    1.00    2.00    0.00    0.00    3.00     0  netdata
12:49:28 PM   111   3335154    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:28 PM   111   3335176    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:28 PM   111   3335181    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:28 PM   111   3335183    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:28 PM   111   3335185    1.00    0.00    0.00    0.00    1.00     0  debugfs.plugin
12:49:28 PM   111   3335189    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:28 PM   111   3335192    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:28 PM   111   3335193    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:28 PM   111   3335196    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
12:49:28 PM  1000   3335386    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:28 PM  1000   3335387    0.00    0.00    0.00    0.00    0.00     4  sh

12:49:28 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:29 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
12:49:29 PM   111   3334777    0.00    0.00    0.00    0.00    0.00     0  netdata
12:49:29 PM   111   3335154    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:29 PM   111   3335176    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:29 PM   111   3335181    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:29 PM   111   3335183    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:29 PM   111   3335185    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:29 PM   111   3335189    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:29 PM   111   3335192    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:29 PM   111   3335193    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:29 PM   111   3335196    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:49:29 PM  1000   3335386    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:29 PM  1000   3335387    0.00    0.00    0.00    0.00    0.00     4  sh

12:49:29 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:30 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
12:49:30 PM   111   3334777    1.00    0.00    0.00    0.00    1.00     0  netdata
12:49:30 PM   111   3335154    0.00    1.00    0.00    0.00    1.00     0  bash
12:49:30 PM   111   3335176    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:30 PM   111   3335181    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:30 PM   111   3335183    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:30 PM   111   3335185    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:30 PM   111   3335189    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:30 PM   111   3335192    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:30 PM   111   3335193    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:30 PM   111   3335196    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:49:30 PM  1000   3335386    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:30 PM  1000   3335387    0.00    0.00    0.00    0.00    0.00     4  sh

12:49:30 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:31 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
12:49:31 PM   111   3334777    1.00    0.00    0.00    0.00    1.00     0  netdata
12:49:31 PM   111   3335154    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:31 PM   111   3335176    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:31 PM   111   3335181    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:31 PM   111   3335183    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:31 PM   111   3335185    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:31 PM   111   3335189    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:31 PM   111   3335192    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:31 PM   111   3335193    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:31 PM   111   3335196    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:49:31 PM  1000   3335386    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:31 PM  1000   3335387    0.00    0.00    0.00    0.00    0.00     4  sh

12:49:31 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:49:32 PM     0   1946633    0.00    1.00    0.00    0.00    1.00     2  systemd-journal
12:49:32 PM   111   3334777    1.00    0.00    0.00    0.00    1.00     0  netdata
12:49:32 PM   111   3335154    0.00    0.00    0.00    0.00    0.00     0  bash
12:49:32 PM   111   3335176    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:49:32 PM   111   3335181    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:49:32 PM   111   3335183    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:49:32 PM   111   3335185    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:49:32 PM   111   3335189    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:49:32 PM   111   3335192    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:49:32 PM   111   3335193    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:49:32 PM   111   3335196    1.00    1.00    0.00    0.00    2.00     0  apps.plugin
12:49:32 PM  1000   3335386    0.00    0.00    0.00    0.00    0.00     2  ssh
12:49:32 PM  1000   3335387    0.00    0.00    0.00    0.00    0.00     4  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.00    0.10    0.00    0.00    0.10     -  systemd-journal
Average:      111   3334777    2.70    2.90    0.00    0.00    5.60     -  netdata
Average:      111   3335154    0.00    0.20    0.00    0.00    0.20     -  bash
Average:      111   3335176    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111   3335181    0.00    0.00    0.00    0.00    0.00     -  go.d.plugin
Average:      111   3335183    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111   3335185    0.10    0.00    0.00    0.00    0.10     -  debugfs.plugin
Average:      111   3335189    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111   3335192    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111   3335193    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111   3335196    0.30    0.60    0.00    0.00    0.90     -  apps.plugin
Average:     1000   3335386    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000   3335387    0.00    0.00    0.00    0.00    0.00     -  sh
