Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

12:50:28 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:50:34 PM   111   3337888    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:50:34 PM   111   3337891    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:50:34 PM   111   3337897    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:50:34 PM   111   3337902    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:50:34 PM   111   3337908    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:50:34 PM   111   3337912    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:50:34 PM  1000   3338099    0.00    0.00    0.00    0.00    0.00     1  ssh
12:50:34 PM  1000   3338100    0.00    0.00    0.00    0.00    0.00     2  sh

12:50:34 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:50:35 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:50:35 PM   111   3337490    0.00    0.00    0.00    0.00    0.00     0  netdata
12:50:35 PM   111   3337867    0.00    0.00    0.00    0.00    0.00     0  bash
12:50:35 PM   111   3337886    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:50:35 PM   111   3337887    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:50:35 PM   111   3337888    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:50:35 PM   111   3337891    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:50:35 PM   111   3337897    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:50:35 PM   111   3337902    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:50:35 PM   111   3337908    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:50:35 PM   111   3337912    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:50:35 PM  1000   3338099    0.00    0.00    0.00    0.00    0.00     1  ssh
12:50:35 PM  1000   3338100    0.00    0.00    0.00    0.00    0.00     2  sh

12:50:35 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:50:36 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:50:36 PM   111   3337490    0.00    0.00    0.00    0.00    0.00     0  netdata
12:50:36 PM   111   3337867    0.00    0.00    0.00    0.00    0.00     0  bash
12:50:36 PM   111   3337886    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:50:36 PM   111   3337887    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:50:36 PM   111   3337888    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:50:36 PM   111   3337891    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:50:36 PM   111   3337897    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:50:36 PM   111   3337902    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:50:36 PM   111   3337908    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:50:36 PM   111   3337912    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:50:36 PM  1000   3338099    0.00    0.00    0.00    0.00    0.00     1  ssh
12:50:36 PM  1000   3338100    0.00    0.00    0.00    0.00    0.00     2  sh

12:50:36 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:50:37 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:50:37 PM   111   3337490    1.00    0.00    0.00    0.00    1.00     0  netdata
12:50:37 PM   111   3337867    0.00    0.00    0.00    0.00    0.00     0  bash
12:50:37 PM   111   3337886    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:50:37 PM   111   3337887    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:50:37 PM   111   3337888    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:50:37 PM   111   3337891    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:50:37 PM   111   3337897    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:50:37 PM   111   3337902    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:50:37 PM   111   3337908    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:50:37 PM   111   3337912    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:50:37 PM  1000   3338099    0.00    0.00    0.00    0.00    0.00     1  ssh
12:50:37 PM  1000   3338100    0.00    0.00    0.00    0.00    0.00     2  sh

12:50:37 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:50:38 PM     0   1946633    0.00    1.00    0.00    0.00    1.00     3  systemd-journal
12:50:38 PM   111   3337490    1.00    1.00    0.00    0.00    2.00     0  netdata
12:50:38 PM   111   3337867    1.00    1.00    0.00    0.00    2.00     0  bash
12:50:38 PM   111   3337886    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:50:38 PM   111   3337887    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:50:38 PM   111   3337888    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:50:38 PM   111   3337891    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:50:38 PM   111   3337897    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
12:50:38 PM   111   3337902    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:50:38 PM   111   3337908    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:50:38 PM   111   3337912    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:50:38 PM  1000   3338099    0.00    0.00    0.00    0.00    0.00     1  ssh
12:50:38 PM  1000   3338100    0.00    0.00    0.00    0.00    0.00     2  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.00    0.10    0.00    0.00    0.10     -  systemd-journal
Average:      111   3337490    2.20    3.30    0.00    0.00    5.50     -  netdata
Average:      111   3337867    0.10    0.10    0.00    0.00    0.20     -  bash
Average:      111   3337886    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111   3337887    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111   3337888    0.30    0.70    0.00    0.00    1.00     -  apps.plugin
Average:      111   3337891    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111   3337897    0.20    0.00    0.00    0.00    0.20     -  go.d.plugin
Average:      111   3337902    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111   3337908    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111   3337912    0.00    0.00    0.00    0.00    0.00     -  debugfs.plugin
Average:     1000   3338099    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000   3338100    0.00    0.00    0.00    0.00    0.00     -  sh
