Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

01:33:01 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:03 PM   111   3368045    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:03 PM   111   3368047    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
01:33:03 PM  1000   3368240    0.00    0.00    0.00    0.00    0.00     2  ssh
01:33:03 PM  1000   3368241    0.00    0.00    0.00    0.00    0.00     1  sh

01:33:03 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:04 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:33:04 PM   111   3367627    4.00    6.00    0.00    0.00   10.00     0  netdata
01:33:04 PM   111   3368004    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:04 PM   111   3368027    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:04 PM   111   3368030    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:04 PM   111   3368033    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:04 PM   111   3368034    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:04 PM   111   3368036    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:04 PM   111   3368042    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:04 PM   111   3368045    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:04 PM   111   3368047    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
01:33:04 PM  1000   3368240    0.00    0.00    0.00    0.00    0.00     2  ssh
01:33:04 PM  1000   3368241    0.00    0.00    0.00    0.00    0.00     1  sh

01:33:04 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:05 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:33:05 PM   111   3367627    7.00    7.00    0.00    0.00   14.00     0  netdata
01:33:05 PM   111   3368004    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:05 PM   111   3368027    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:05 PM   111   3368030    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:05 PM   111   3368033    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:05 PM   111   3368034    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:05 PM   111   3368036    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:05 PM   111   3368042    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:05 PM   111   3368045    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:05 PM   111   3368047    1.00    1.00    0.00    0.00    2.00     0  apps.plugin
01:33:05 PM  1000   3368240    0.00    0.00    0.00    0.00    0.00     2  ssh
01:33:05 PM  1000   3368241    0.00    0.00    0.00    0.00    0.00     1  sh

01:33:05 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:06 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
01:33:06 PM   111   3367627    0.00    1.00    0.00    0.00    1.00     0  netdata
01:33:06 PM   111   3368004    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:06 PM   111   3368027    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:06 PM   111   3368030    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:06 PM   111   3368033    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:06 PM   111   3368034    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:06 PM   111   3368036    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:06 PM   111   3368042    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:06 PM   111   3368045    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:06 PM   111   3368047    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:33:06 PM  1000   3368240    0.00    0.00    0.00    0.00    0.00     2  ssh
01:33:06 PM  1000   3368241    0.00    0.00    0.00    0.00    0.00     1  sh

01:33:06 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:07 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
01:33:07 PM   111   3367627    1.00    0.00    0.00    0.00    1.00     0  netdata
01:33:07 PM   111   3368004    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:07 PM   111   3368027    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:07 PM   111   3368030    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:07 PM   111   3368033    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:07 PM   111   3368034    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:07 PM   111   3368036    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:07 PM   111   3368042    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:07 PM   111   3368045    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:07 PM   111   3368047    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
01:33:07 PM  1000   3368240    0.00    0.00    0.00    0.00    0.00     2  ssh
01:33:07 PM  1000   3368241    0.00    0.00    0.00    0.00    0.00     1  sh

01:33:07 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:08 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
01:33:08 PM   111   3367627    0.00    0.00    0.00    0.00    0.00     0  netdata
01:33:08 PM   111   3368004    0.00    1.00    0.00    0.00    1.00     0  bash
01:33:08 PM   111   3368027    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:08 PM   111   3368030    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:08 PM   111   3368033    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:08 PM   111   3368034    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:08 PM   111   3368036    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:08 PM   111   3368042    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:08 PM   111   3368045    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:08 PM   111   3368047    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
01:33:08 PM  1000   3368240    0.00    0.00    0.00    0.00    0.00     2  ssh
01:33:08 PM  1000   3368241    0.00    0.00    0.00    0.00    0.00     1  sh

01:33:08 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:09 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
01:33:09 PM   111   3367627    1.00    0.00    0.00    0.00    1.00     0  netdata
01:33:09 PM   111   3368004    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:09 PM   111   3368027    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:09 PM   111   3368030    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
01:33:09 PM   111   3368033    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:09 PM   111   3368034    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:09 PM   111   3368036    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:09 PM   111   3368042    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:09 PM   111   3368045    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:09 PM   111   3368047    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:33:09 PM  1000   3368240    0.00    0.00    0.00    0.00    0.00     2  ssh
01:33:09 PM  1000   3368241    0.00    0.00    0.00    0.00    0.00     1  sh

01:33:09 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:10 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
01:33:10 PM   111   3367627    1.00    1.00    0.00    0.00    2.00     0  netdata
01:33:10 PM   111   3368004    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:10 PM   111   3368027    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:10 PM   111   3368030    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:10 PM   111   3368033    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:10 PM   111   3368034    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:10 PM   111   3368036    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:10 PM   111   3368042    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:10 PM   111   3368045    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:10 PM   111   3368047    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:33:10 PM  1000   3368240    0.00    0.00    0.00    0.00    0.00     2  ssh
01:33:10 PM  1000   3368241    0.00    0.00    0.00    0.00    0.00     1  sh

01:33:10 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:11 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
01:33:11 PM   111   3367627    2.00    1.00    0.00    0.00    3.00     0  netdata
01:33:11 PM   111   3368004    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:11 PM   111   3368027    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:11 PM   111   3368030    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:11 PM   111   3368033    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:11 PM   111   3368034    0.00    1.00    0.00    0.00    1.00     0  debugfs.plugin
01:33:11 PM   111   3368036    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:11 PM   111   3368042    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:11 PM   111   3368045    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:11 PM   111   3368047    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
01:33:11 PM  1000   3368240    0.00    0.00    0.00    0.00    0.00     2  ssh
01:33:11 PM  1000   3368241    0.00    0.00    0.00    0.00    0.00     1  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
Average:      111   3367627    2.60    2.80    0.00    0.00    5.40     -  netdata
Average:      111   3368004    0.00    0.20    0.00    0.00    0.20     -  bash
Average:      111   3368027    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111   3368030    0.10    0.00    0.00    0.00    0.10     -  go.d.plugin
Average:      111   3368033    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111   3368034    0.00    0.10    0.00    0.00    0.10     -  debugfs.plugin
Average:      111   3368036    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111   3368042    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111   3368045    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111   3368047    0.40    0.50    0.00    0.00    0.90     -  apps.plugin
Average:     1000   3368240    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000   3368241    0.00    0.00    0.00    0.00    0.00     -  sh
