     ksoftirqd/0-16      [000] ..s.. 1461437.386566: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386569: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386569: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386571: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386571: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386573: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386573: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386575: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386575: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386576: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386576: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386579: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386579: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386582: softirq_exit: vec=9 [action=RCU]
          <idle>-0       [001] ..s1. 1461437.386700: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.386700: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.386701: softirq_entry: vec=6 [action=TASKLET]
          <idle>-0       [001] ..s1. 1461437.386701: softirq_exit: vec=6 [action=TASKLET]
          <idle>-0       [003] ..s1. 1461437.386748: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.386754: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.386787: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.386791: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.386860: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.386862: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.386866: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.386868: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.386868: softirq_entry: vec=6 [action=TASKLET]
          <idle>-0       [001] ..s1. 1461437.386868: softirq_exit: vec=6 [action=TASKLET]
          <idle>-0       [001] ..s1. 1461437.386950: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.386951: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387106: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387110: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387181: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387186: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.387194: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.387195: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.387196: softirq_entry: vec=6 [action=TASKLET]
          <idle>-0       [001] ..s1. 1461437.387196: softirq_exit: vec=6 [action=TASKLET]
          <idle>-0       [001] ..s1. 1461437.387274: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.387274: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387575: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387579: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387665: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387669: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387686: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387689: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387720: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387723: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.387756: softirq_entry: vec=3 [action=NET_RX]
