Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

12:51:12 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:51:21 PM   111   3339716    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:51:21 PM   111   3339718    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:51:21 PM   111   3339720    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:51:21 PM   111   3339724    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:51:21 PM   111   3339727    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:51:21 PM   111   3339730    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:51:21 PM   111   3339732    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:51:21 PM   111   3339735    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:51:21 PM  1000   3339927    0.00    0.00    0.00    0.00    0.00     1  ssh
12:51:21 PM  1000   3339928    0.00    0.00    0.00    0.00    0.00     4  sh

12:51:21 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:51:22 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     1  systemd-journal
12:51:22 PM   111   3339318    1.00    0.00    0.00    0.00    1.00     0  netdata
12:51:22 PM   111   3339695    0.00    0.00    0.00    0.00    0.00     0  bash
12:51:22 PM   111   3339716    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:51:22 PM   111   3339718    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:51:22 PM   111   3339720    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:51:22 PM   111   3339724    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:51:22 PM   111   3339727    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:51:22 PM   111   3339730    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:51:22 PM   111   3339732    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:51:22 PM   111   3339735    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:51:22 PM  1000   3339927    0.00    0.00    0.00    0.00    0.00     1  ssh
12:51:22 PM  1000   3339928    0.00    0.00    0.00    0.00    0.00     4  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
Average:      111   3339318    2.80    3.30    0.00    0.00    6.10     -  netdata
Average:      111   3339695    0.00    0.10    0.00    0.00    0.10     -  bash
Average:      111   3339716    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111   3339718    0.20    0.10    0.00    0.00    0.30     -  go.d.plugin
Average:      111   3339720    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111   3339724    0.10    0.80    0.00    0.10    0.90     -  apps.plugin
Average:      111   3339727    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111   3339730    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111   3339732    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111   3339735    0.00    0.10    0.00    0.00    0.10     -  debugfs.plugin
Average:     1000   3339927    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000   3339928    0.00    0.00    0.00    0.00    0.00     -  sh
